model,model_tag,attack,eps,feature_name,mean_abs_delta_raw,std_abs_delta_raw,min_abs_delta_raw,max_abs_delta_raw,mean_abs_delta_raw_flipped,std_abs_delta_raw_flipped,feature_rank
CNN-LSTM,serial,PGD,0.05,ack_count,0.3148993294919282,0.08078775915128737,1.30385160446167e-08,0.35000133514404297,0.3177529653380243,0.0756514803884618,11
CNN-LSTM,serial,PGD,0.05,Min,0.27865767559982835,0.059154795563397256,1.1175870895385742e-08,0.300018310546875,0.25641306958516535,0.07321385583787883,12
CNN-LSTM,serial,PGD,0.05,Time_To_Live,0.08966713498159043,0.01787106338480468,0.0,0.0955060119740665,0.0885214638390932,0.018419671238540904,13
CNN-LSTM,serial,PGD,0.05,TCP,0.04593370671823621,0.010961649317181648,1.862645149230957e-09,0.050000011920928955,0.044810046975412826,0.011796576953031037,14
CNN-LSTM,serial,PGD,0.05,DHCP,0.04585787763237953,0.010931352516228288,1.862645149230957e-09,0.05000000074505806,0.04370373894141366,0.012620516660355604,15
CNN-LSTM,serial,PGD,0.05,LLC,0.04502979584246874,0.011047062380096694,1.862645149230957e-09,0.050000011920928955,0.04269245472695938,0.012605387400194762,16
CNN-LSTM,serial,PGD,0.05,UDP,0.04491958498291671,0.01136943850189755,1.862645149230957e-09,0.050000011920928955,0.04362788657358327,0.012517711112595404,17
CNN-LSTM,serial,PGD,0.05,fin_flag_number,0.04436333761304617,0.012214606346889213,1.862645149230957e-09,0.050000011920928955,0.04542461102826378,0.010902111393783347,18
CNN-LSTM,serial,PGD,0.05,syn_flag_number,0.04425247411441058,0.012432572619990406,1.862645149230957e-09,0.050000011920928955,0.0449460965546938,0.011501900066118741,19
CNN-LSTM,serial,PGD,0.05,syn_count,0.04411806784652174,0.012205053097863551,1.862645149230957e-09,0.0500030517578125,0.044351322202911776,0.011736741631554302,20
CNN-LSTM,serial,PGD,0.05,SSH,0.044008721383213996,0.012538113479902357,1.862645149230957e-09,0.050000011920928955,0.04384804283989457,0.012625789864821378,21
CNN-LSTM,serial,PGD,0.05,cwr_flag_number,0.043959404186047615,0.01212014029060369,1.862645149230957e-09,0.05000000074505806,0.0442066031730598,0.01180091197465584,22
CNN-LSTM,serial,PGD,0.05,IPv,0.0438884941380471,0.012092665729602659,1.862645149230957e-09,0.050000011920928955,0.04297358175788188,0.012036897139769371,23
CNN-LSTM,serial,PGD,0.05,IRC,0.04382439096786082,0.01289335386961225,1.862645149230957e-09,0.05000000074505806,0.04401551904997261,0.01254088545114121,24
CNN-LSTM,serial,PGD,0.05,ARP,0.043638199403360486,0.01354588419015847,1.862645149230957e-09,0.050000011920928955,0.043706051815135094,0.012585723913892705,25
CNN-LSTM,serial,PGD,0.05,IGMP,0.04303648052807897,0.013585219676177587,1.862645149230957e-09,0.05000000074505806,0.0441811612993559,0.01179707520111888,26
CNN-LSTM,serial,PGD,0.05,ece_flag_number,0.04286720277931541,0.012848901480152643,1.862645149230957e-09,0.05000000074505806,0.042304962722617905,0.013279835582918521,27
CNN-LSTM,serial,PGD,0.05,ack_flag_number,0.0425419883324951,0.013331121746084048,1.862645149230957e-09,0.050000011920928955,0.04194087760160703,0.0136689119013032,28
CNN-LSTM,serial,PGD,0.05,ICMP,0.04250863429829478,0.014264750991556484,1.862645149230957e-09,0.050000011920928955,0.043720298627643796,0.012265494801844017,29
CNN-LSTM,serial,PGD,0.05,rst_flag_number,0.04220174952208996,0.014299497822526302,1.862645149230957e-09,0.050000011920928955,0.03921376665680638,0.01562443782112739,30
CNN-LSTM,serial,PGD,0.05,SMTP,0.04200805914074183,0.013798079268285152,1.862645149230957e-09,0.05000000074505806,0.04348479635349968,0.012698058490120187,31
CNN-LSTM,serial,PGD,0.05,psh_flag_number,0.041999445066303015,0.014298194599894442,1.862645149230957e-09,0.050000011920928955,0.04115857978536154,0.014581791879991509,32
CNN-LSTM,serial,PGD,0.05,Telnet,0.04189031047604978,0.013736028258059255,1.862645149230957e-09,0.05000000074505806,0.044642978772078123,0.011326536257958998,33
CNN-LSTM,serial,PGD,0.05,HTTPS,0.04145968846369535,0.014113509603219018,1.862645149230957e-09,0.050000011920928955,0.041816929271218016,0.013529656035906314,34
CNN-LSTM,serial,PGD,0.05,HTTP,0.041379638018198314,0.014056505095407191,1.862645149230957e-09,0.050000011920928955,0.044051951907483664,0.011265726543080874,35
CNN-LSTM,serial,PGD,0.05,DNS,0.04124785990495235,0.014609203678645025,1.862645149230957e-09,0.050000011920928955,0.04490785088812146,0.011311370587229575,36
CNN-LSTM,serial,PGD,0.05,rst_count,0.0409709979538247,0.014933535274118231,1.862645149230957e-09,0.0500030517578125,0.039176033707883196,0.015683366981116737,37
CNN-LSTM,serial,PGD,0.05,fin_count,0.04058327552150935,0.015289866016185594,1.862645149230957e-09,0.0500030517578125,0.037387253534255,0.01660039554093877,38
CNN-LSTM,serial,PGD,0.05,IAT,4.377104811194345e-05,8.532066027229288e-06,0.0,4.636046179079534e-05,4.151476488551285e-05,1.0896613675424349e-05,39
CNN-LSTM,serial,PGD,0.10,Tot sum,4177.747918549966,1313.4061188040343,0.0,4893.901166796684,3985.7803959671255,1394.9014608149707,1
CNN-LSTM,serial,PGD,0.10,Variance,4070.440133081253,925.6985357473632,0.0,4431.80368244648,3878.3946830744017,1108.2813109643928,2
CNN-LSTM,serial,PGD,0.10,Rate,2033.750777771682,702.0811748654714,0.0,2475.1983764226316,1943.7263174888578,733.8559915517236,3
CNN-LSTM,serial,PGD,0.10,Max,87.71255345155612,25.995588037530453,0.0,101.40038681030273,81.37752522824587,29.40622939017706,4
CNN-LSTM,serial,PGD,0.10,AVG,43.553604256162515,14.821884437436223,0.0,51.800074100494385,39.81943128344735,16.8022803010784,5
CNN-LSTM,serial,PGD,0.10,Tot size,43.177727225226235,15.53090676161859,0.0,51.800074100494385,38.728122043198994,17.683462719905293,6
CNN-LSTM,serial,PGD,0.10,Std,17.48722593643872,6.1520505420843445,0.0,21.05128727419651,16.255803030119306,6.769982863873834,7
CNN-LSTM,serial,PGD,0.10,Number,7.399782709397748,2.6179779393351357,3.3527612686157227e-07,9.000002145767212,6.7116188800793095,2.8044536422342685,8
CNN-LSTM,serial,PGD,0.10,Header_Length,1.016155823060722,0.3280857683450935,0.0,1.2080002803802472,0.9626480693070092,0.34750597165888425,9
CNN-LSTM,serial,PGD,0.10,Protocol Type,0.8934881246194989,0.31948650193679023,4.0978193283081055e-08,1.100000262260437,0.83521567370465,0.3359500677362137,10
CNN-LSTM,serial,PGD,0.10,ack_count,0.5460546700325608,0.21377658683316839,0.0,0.7000026702880859,0.5200987005827286,0.21798499293558773,11
CNN-LSTM,serial,PGD,0.10,Min,0.5040562489481271,0.16815598249315586,2.2351741790771484e-08,0.60003662109375,0.47521027809076044,0.17993168490463615,12
CNN-LSTM,serial,PGD,0.10,Time_To_Live,0.15614529310630176,0.0544009247638701,0.0,0.1910047378623858,0.14535693374004605,0.05834050663207945,13
CNN-LSTM,serial,PGD,0.10,TCP,0.08143710398837924,0.028693789144305617,3.725290298461914e-09,0.10000002384185791,0.07518099435890556,0.030229481051053768,14
CNN-LSTM,serial,PGD,0.10,DHCP,0.07833463007427752,0.03028560425352168,3.725290298461914e-09,0.10000000149011612,0.07175276763253782,0.03200937854244512,15
CNN-LSTM,serial,PGD,0.10,LLC,0.0780699747452885,0.03116520240395251,3.725290298461914e-09,0.10000002384185791,0.07716846241356573,0.030648571920559607,16
CNN-LSTM,serial,PGD,0.10,SSH,0.07681371901594103,0.030426775157561824,3.725290298461914e-09,0.10000002384185791,0.07392321098372234,0.031107677156203894,17
CNN-LSTM,serial,PGD,0.10,IPv,0.07626256635598838,0.03194633701580475,3.725290298461914e-09,0.10000002384185791,0.07580305629039556,0.031251241609665484,18
CNN-LSTM,serial,PGD,0.10,UDP,0.07624234217211603,0.03181194604701331,3.725290298461914e-09,0.10000002384185791,0.07194712007728057,0.031954437055959475,19
CNN-LSTM,serial,PGD,0.10,syn_flag_number,0.07617306591711938,0.031018353482724272,3.725290298461914e-09,0.10000002384185791,0.07429903065098455,0.03165381278982057,20
CNN-LSTM,serial,PGD,0.10,IRC,0.07615234639391304,0.031452715519617785,3.725290298461914e-09,0.10000000149011612,0.07338086256476535,0.03101939263408531,21
CNN-LSTM,serial,PGD,0.10,fin_flag_number,0.07600141306430101,0.031519636162427776,3.725290298461914e-09,0.10000002384185791,0.07216893219882964,0.03230767015045179,22
CNN-LSTM,serial,PGD,0.10,IGMP,0.07484945249818266,0.033130850401062985,3.725290298461914e-09,0.10000000149011612,0.07598488793447272,0.03089048238390536,23
CNN-LSTM,serial,PGD,0.10,syn_count,0.0746162931650132,0.032027965552232855,3.725290298461914e-09,0.10000038146972656,0.06856117953380601,0.03299951903645356,24
CNN-LSTM,serial,PGD,0.10,cwr_flag_number,0.0742657719592005,0.03146398675455115,3.725290298461914e-09,0.10000000149011612,0.06794047503604549,0.032402082909704595,25
CNN-LSTM,serial,PGD,0.10,ARP,0.07360889544054866,0.03258006207847743,3.725290298461914e-09,0.10000002384185791,0.070676517749296,0.032974120051383116,26
CNN-LSTM,serial,PGD,0.10,ack_flag_number,0.07301225686132908,0.03227310785073323,3.725290298461914e-09,0.10000002384185791,0.06852714840693026,0.03284729445205256,27
CNN-LSTM,serial,PGD,0.10,ICMP,0.07149606028839946,0.034787066399910214,3.725290298461914e-09,0.10000002384185791,0.07264530834972747,0.032666266199922044,28
CNN-LSTM,serial,PGD,0.10,fin_count,0.07085168508023024,0.03283137628050496,3.725290298461914e-09,0.10000038146972656,0.0655572365554731,0.032669631185009075,29
CNN-LSTM,serial,PGD,0.10,rst_flag_number,0.07081216153167189,0.03316129731205568,3.725290298461914e-09,0.10000002384185791,0.06352275374097523,0.034289009008939504,30
CNN-LSTM,serial,PGD,0.10,rst_count,0.07065263637289405,0.03281958036287511,3.725290298461914e-09,0.10000038146972656,0.06890174654614323,0.03287522129186521,31
CNN-LSTM,serial,PGD,0.10,ece_flag_number,0.07016156235024333,0.03315955039819469,3.725290298461914e-09,0.10000000149011612,0.06229919928558813,0.033535893654220515,32
CNN-LSTM,serial,PGD,0.10,SMTP,0.0697643675480783,0.03296772039950672,3.725290298461914e-09,0.10000000149011612,0.07042507856204912,0.032303587949372534,33
CNN-LSTM,serial,PGD,0.10,psh_flag_number,0.06925493071109057,0.03332637819678768,3.725290298461914e-09,0.10000002384185791,0.06427226473490502,0.0338413063906443,34
CNN-LSTM,serial,PGD,0.10,Telnet,0.0684483992894739,0.03305007389526577,3.725290298461914e-09,0.10000000149011612,0.06890765274957081,0.03267103720603533,35
CNN-LSTM,serial,PGD,0.10,HTTPS,0.06815383659757673,0.03297901840089058,3.725290298461914e-09,0.10000002384185791,0.06590897448973909,0.032234193046676726,36
CNN-LSTM,serial,PGD,0.10,DNS,0.06798853680998088,0.03332414953589271,3.725290298461914e-09,0.10000002384185791,0.06758647127090796,0.03254517690749251,37
CNN-LSTM,serial,PGD,0.10,HTTP,0.06727839697383345,0.03368392915348603,3.725290298461914e-09,0.10000002384185791,0.06279168001311637,0.03399167408800259,38
CNN-LSTM,serial,PGD,0.10,IAT,8.23003955769799e-05,2.2793563493393273e-05,0.0,9.272092358159068e-05,8.02473482797628e-05,2.454090077460801e-05,39
CNN-LSTM,serial,PGD,0.30,Variance,10633.674533399744,4040.3774300865343,0.0,13294.73484903574,10503.537080170438,4084.012525872399,1
CNN-LSTM,serial,PGD,0.30,Tot sum,10467.028215767525,4672.008757527718,0.0,14681.703500390053,10301.187590817884,4656.958539721415,2
CNN-LSTM,serial,PGD,0.30,Rate,4444.336291934303,2429.1326314311773,0.0,7425.5715240267455,4342.098373913939,2421.638437832746,3
CNN-LSTM,serial,PGD,0.30,Max,230.3118165016593,94.06451994285509,0.0,304.20019340515137,226.2486600214086,94.68799055614099,4
CNN-LSTM,serial,PGD,0.30,Tot size,128.6174605385162,46.54988801916385,0.0,155.40009880065918,128.5590116467734,46.23600551621884,5
CNN-LSTM,serial,PGD,0.30,AVG,120.65885053640409,49.238069012430316,0.0,155.40009880065918,119.93706808766021,49.03483845250308,6
CNN-LSTM,serial,PGD,0.30,Std,49.08278193962062,19.80928817917346,0.0,63.153661062635365,49.194045780571834,19.61918529417701,7
CNN-LSTM,serial,PGD,0.30,Number,18.325115181502326,9.025579218668145,0.0,27.000006437301636,17.815116640199786,9.023324028752308,8
CNN-LSTM,serial,PGD,0.30,Header_Length,2.1833872677536026,1.2063473474909834,0.0,3.6240008411407416,2.141507302201013,1.2084393531918642,9
CNN-LSTM,serial,PGD,0.30,Protocol Type,1.9107702059191465,1.0819596146804054,0.0,3.3000001311302185,1.880012364376334,1.0765931735859744,10
CNN-LSTM,serial,PGD,0.30,Min,1.325801524182558,0.5711953579021196,0.0,1.800018310546875,1.2943367633677871,0.5701414819340241,11
CNN-LSTM,serial,PGD,0.30,ack_count,1.189347057493925,0.6950308196305094,0.0,2.100001335144043,1.1453552040410249,0.6887455348206789,12
CNN-LSTM,serial,PGD,0.30,Time_To_Live,0.3292141246249471,0.18876889480361667,0.0,0.5730069275014102,0.32179842940560566,0.1877082598280893,13
CNN-LSTM,serial,PGD,0.30,TCP,0.19204442524313928,0.10194161270968825,0.0,0.30000001192092896,0.1919966007140188,0.10236870943767352,14
CNN-LSTM,serial,PGD,0.30,UDP,0.18145076402366161,0.09853860685024032,0.0,0.30000001192092896,0.1758105507310924,0.09799367861445499,15
CNN-LSTM,serial,PGD,0.30,syn_count,0.17199134370207786,0.10003387593867148,0.0,0.3000030517578125,0.1660260289943514,0.0998811307847789,16
CNN-LSTM,serial,PGD,0.30,DHCP,0.1637428055649996,0.09498626407726811,0.0,0.30000001192092896,0.15992168229682524,0.09360625730570914,17
CNN-LSTM,serial,PGD,0.30,IRC,0.16372956961572172,0.09687006333643301,0.0,0.30000001192092896,0.15713956614122032,0.09512314464947647,18
CNN-LSTM,serial,PGD,0.30,LLC,0.16287078138709069,0.09933148666801268,0.0,0.30000001192092896,0.15843146244775003,0.0971658247967531,19
CNN-LSTM,serial,PGD,0.30,syn_flag_number,0.16154410660803317,0.09690621598295378,0.0,0.30000001192092896,0.15450410533829378,0.09513456905821997,20
CNN-LSTM,serial,PGD,0.30,ICMP,0.1599281270802021,0.10186269657875746,0.0,0.30000001192092896,0.1597135662168631,0.1007565595701358,21
CNN-LSTM,serial,PGD,0.30,fin_flag_number,0.15887390875816346,0.0959783658309392,0.0,0.30000001192092896,0.15447469440201136,0.09476683442141802,22
CNN-LSTM,serial,PGD,0.30,IPv,0.15832444206893445,0.09865415286384686,0.0,0.30000001192092896,0.15574289269010658,0.09670563972491868,23
CNN-LSTM,serial,PGD,0.30,fin_count,0.1572821157503128,0.09784506928258406,0.0,0.3000030517578125,0.15077565799941095,0.09633734471495471,24
CNN-LSTM,serial,PGD,0.30,rst_count,0.15537668339967728,0.09759393800385799,0.0,0.3000030517578125,0.14864556512333954,0.0965190999147691,25
CNN-LSTM,serial,PGD,0.30,SSH,0.15362521457374095,0.09456810922135866,0.0,0.30000001192092896,0.14549560290574426,0.09182867730531986,26
CNN-LSTM,serial,PGD,0.30,cwr_flag_number,0.15274097326934338,0.09597704037120194,0.0,0.30000001192092896,0.14413056546872147,0.09376982668053897,27
CNN-LSTM,serial,PGD,0.30,IGMP,0.15067212862491608,0.09794496616862426,0.0,0.30000001192092896,0.1476886229926503,0.09520329618589159,28
CNN-LSTM,serial,PGD,0.30,rst_flag_number,0.15020775681614876,0.0953708019998301,0.0,0.30000001192092896,0.1433764603683835,0.09366551447385638,29
CNN-LSTM,serial,PGD,0.30,ack_flag_number,0.14947450436532497,0.09683588197900803,0.0,0.30000001192092896,0.14141570177078727,0.09489016749606245,30
CNN-LSTM,serial,PGD,0.30,HTTPS,0.14734013093054293,0.09654892324154406,0.0,0.30000001192092896,0.136624440154161,0.09287943953292324,31
CNN-LSTM,serial,PGD,0.30,ece_flag_number,0.1471658097612858,0.09538312906449552,0.0,0.30000001192092896,0.13766163795807834,0.0923317028492581,32
CNN-LSTM,serial,PGD,0.30,ARP,0.14626975444078447,0.09735061215176292,0.0,0.30000001192092896,0.14201332756434026,0.09472337914309942,33
CNN-LSTM,serial,PGD,0.30,HTTP,0.1453590407127142,0.09609448980778543,0.0,0.30000001192092896,0.1356679520273574,0.0929462815445256,34
CNN-LSTM,serial,PGD,0.30,psh_flag_number,0.14502836999058724,0.0943887622184461,0.0,0.30000001192092896,0.13689589753888215,0.09200711424362938,35
CNN-LSTM,serial,PGD,0.30,SMTP,0.14206453934013843,0.09254783317240473,0.0,0.30000001192092896,0.13151138289684153,0.0881991749587101,36
CNN-LSTM,serial,PGD,0.30,DNS,0.13814375867009163,0.0925029998858764,0.0,0.30000001192092896,0.12664833754063687,0.08744518263567228,37
CNN-LSTM,serial,PGD,0.30,Telnet,0.13680904239356517,0.09200440091471955,0.0,0.30000001192092896,0.12529952390587817,0.08674141170228859,38
CNN-LSTM,serial,PGD,0.30,IAT,0.00022540608311714694,8.116732086111658e-05,0.0,0.0002781486235181041,0.00022403711442345314,8.144763591097518e-05,39
